ImageNumber,ObjectNumber,Children_DilateObjects1_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_IdentifyPrimaryObjects1
52,16,1,68.5,37.5,0,16,18
52,17,1,80.23809523809524,38.857142857142854,0,17,19
52,18,1,25.5,43.0,0,18,20
52,19,1,18.647058823529413,43.529411764705884,0,19,21
52,20,1,36.0,45.1578947368421,0,20,22
52,21,1,74.75,48.25,0,21,23
52,22,1,48.5,50.285714285714285,0,22,24
52,23,1,30.689655172413794,54.0,0,23,26
52,24,1,42.473684210526315,53.1578947368421,0,24,27
52,25,1,11.5,60.5,0,25,28
52,26,1,86.875,62.125,0,26,29
52,27,1,70.25,63.75,0,27,30
52,28,1,5.0,64.2,0,28,31
52,29,1,53.9,63.9,0,29,32
52,30,1,85.05263157894737,69.94736842105263,0,30,33
52,31,1,72.375,71.75,0,31,34
52,32,1,18.5,75.22222222222223,0,32,35
52,33,1,39.7,77.35,0,33,36
52,34,1,85.92307692307692,77.38461538461539,0,34,37
52,35,1,34.46153846153846,77.84615384615384,0,35,38
52,36,1,61.1578947368421,78.52631578947368,0,36,39
52,37,1,47.55,82.65,0,37,40
52,38,1,75.5,82.71428571428571,0,38,41
52,39,1,20.133333333333333,85.46666666666667,0,39,42
52,40,1,18.09090909090909,90.04545454545455,0,40,44
52,41,1,48.89473684210526,90.57894736842105,0,41,45
52,42,1,61.92857142857143,90.92857142857143,0,42,46
52,43,1,80.10526315789474,90.57894736842105,0,43,47
52,44,1,31.6875,92.9375,0,44,48
52,45,1,75.0,93.0,0,45,49
53,1,1,10.4,6.4,0,1,1
53,2,1,19.5,5.8,0,2,2
53,3,1,67.0,6.647058823529412,0,3,3
53,4,1,29.294117647058822,8.294117647058824,0,4,4
53,5,1,46.0,10.352941176470589,0,5,5
53,6,1,38.705882352941174,14.705882352941176,0,6,7
53,7,1,53.63157894736842,14.210526315789474,0,7,8
53,8,1,92.5,14.5,0,8,9
53,9,1,11.117647058823529,16.41176470588235,0,9,10
53,10,1,30.157894736842106,18.842105263157894,0,10,11
53,11,1,75.95,21.5,0,11,14
53,12,1,52.130434782608695,25.695652173913043,0,12,16
53,13,1,42.4,26.6,0,13,17
53,14,1,60.65,28.7,0,14,19
53,15,1,33.666666666666664,30.0,0,15,21
53,16,1,43.411764705882355,35.11764705882353,0,16,24
53,17,1,65.46666666666667,39.13333333333333,0,17,25
53,18,1,30.866666666666667,40.46666666666667,0,18,26
53,19,1,51.25,41.05,0,19,27
53,20,1,73.1875,41.625,0,20,30
53,21,1,7.304347826086956,45.21739130434783,0,21,31
53,22,1,20.473684210526315,46.63157894736842,0,22,32
53,23,1,36.36363636363637,48.90909090909091,0,23,34
53,24,1,63.375,49.4375,0,24,35
53,25,1,27.5,50.0,0,25,36
53,26,1,53.23529411764706,52.05882352941177,0,26,37
53,27,1,75.05,52.25,0,27,38
53,28,1,39.8421052631579,56.8421052631579,0,28,40
53,29,1,53.833333333333336,56.666666666666664,0,29,41
53,30,1,32.111111111111114,59.0,0,30,42
53,31,1,16.90909090909091,59.90909090909091,0,31,44
53,32,1,84.21428571428571,60.07142857142857,0,32,45
53,33,1,46.0,61.0,0,33,46
53,34,1,30.428571428571427,64.61904761904762,0,34,47
53,35,1,40.411764705882355,67.88235294117646,0,35,48
53,36,1,63.5,68.5,0,36,49
53,37,1,57.5,69.0,0,37,51
53,38,1,48.526315789473685,72.26315789473684,0,38,52
53,39,1,46.42424242424242,77.0,0,39,55
53,40,1,52.11764705882353,78.70588235294117,0,40,58
53,41,1,85.9,80.05,0,41,59
53,42,1,75.52173913043478,83.65217391304348,0,42,61
53,43,1,48.0,87.5,0,43,63
53,44,1,26.423076923076923,88.76923076923077,0,44,64
53,45,1,56.38461538461539,89.61538461538461,0,45,65
53,46,1,86.5625,91.75,0,46,66
54,1,1,15.0,6.0,0,1,1
54,2,1,53.27906976744186,9.720930232558139,0,2,2
54,3,1,36.193548387096776,9.64516129032258,0,3,3
54,4,1,83.07142857142857,11.035714285714286,0,4,4
54,5,1,74.75,12.5625,0,5,5
54,6,1,65.42105263157895,17.57894736842105,0,6,6
54,7,1,48.875,21.333333333333332,0,7,7
54,8,1,32.59090909090909,21.818181818181817,0,8,8
54,9,1,91.28571428571429,24.5,0,9,9
54,10,1,77.11111111111111,25.666666666666668,0,10,10
54,11,1,22.63157894736842,27.210526315789473,0,11,11
54,12,1,84.41176470588235,28.88235294117647,0,12,12
54,13,1,45.5,34.5,0,13,15
54,14,1,13.857142857142858,34.857142857142854,0,14,16
54,15,1,70.4,37.0,0,15,18
54,16,1,86.61904761904762,40.904761904761905,0,16,19
54,17,1,50.4,50.4,0,17,21
54,18,1,88.80952380952381,56.23809523809524,0,18,26
54,19,1,86.0,61.61904761904762,0,19,28
54,20,1,10.782608695652174,62.0,0,20,29
54,21,1,61.4,65.75,0,21,30
54,22,1,70.84210526315789,70.15789473684211,0,22,33
54,23,1,23.1,75.05,0,23,34
54,24,1,50.88461538461539,77.76923076923077,0,24,36
54,25,1,12.0,87.5,0,25,42
54,26,1,86.07407407407408,89.85185185185185,0,26,43
54,27,1,34.857142857142854,93.07142857142857,0,27,45
55,1,1,38.2,7.5,0,1,1
55,2,1,13.041666666666666,9.791666666666666,0,2,2
55,3,1,83.82142857142857,10.214285714285714,0,3,5
55,4,1,70.15789473684211,12.157894736842104,0,4,6
55,5,1,76.0,21.5,0,5,9
55,6,1,67.42105263157895,26.894736842105264,0,6,11
55,7,1,82.0,28.5,0,7,14
55,8,1,51.08695652173913,36.43478260869565,0,8,17
55,9,1,78.2,39.45,0,9,18
55,10,1,66.47058823529412,40.64705882352941,0,10,19
55,11,1,43.421052631578945,42.89473684210526,0,11,20
55,12,1,20.6,46.4,0,12,21
55,13,1,90.41176470588235,49.11764705882353,0,13,23
55,14,1,10.6,55.6,0,14,25
55,15,1,20.5,57.0,0,15,26
55,16,1,11.5625,66.75,0,16,32
55,17,1,33.27777777777778,69.0,0,17,34
55,18,1,15.705882352941176,75.29411764705883,0,18,36
55,19,1,78.86666666666666,92.93333333333334,0,19,41
56,1,1,30.5,6.5,0,1,1
56,2,1,62.470588235294116,12.647058823529411,0,2,4
56,3,1,9.954545454545455,21.90909090909091,0,3,8
56,4,1,20.57894736842105,26.894736842105264,0,4,9
56,5,1,9.714285714285714,32.5,0,5,10
56,6,1,34.5,32.0,0,6,11
56,7,1,76.38888888888889,31.22222222222222,0,7,12
56,8,1,87.63157894736842,37.73684210526316,0,8,15
56,9,1,41.05555555555556,40.111111111111114,0,9,16
56,10,1,22.444444444444443,40.52777777777778,0,10,18
56,11,1,77.5,42.22222222222222,0,11,19
56,12,1,80.63636363636364,48.90909090909091,0,12,21
56,13,1,44.285714285714285,53.0,0,13,22
56,14,1,81.375,56.75,0,14,23
56,15,1,62.46341463414634,58.46341463414634,0,15,24
56,16,1,69.78125,62.0625,0,16,25
56,17,1,45.857142857142854,66.19047619047619,0,17,26
56,18,1,17.285714285714285,67.5,0,18,28
56,19,1,56.80952380952381,67.95238095238095,0,19,29
56,20,1,83.41176470588235,69.11764705882354,0,20,30
56,21,1,64.5,75.0,0,21,31
56,22,1,22.285714285714285,76.61904761904762,0,22,32
56,23,1,80.24,77.72,0,23,33
56,24,1,91.69565217391305,80.8695652173913,0,24,34
56,25,1,67.875,87.25,0,25,36
56,26,1,20.9,90.7,0,26,37
56,27,1,38.875,92.875,0,27,39
57,1,1,60.5,5.5,0,1,1
57,2,1,39.473684210526315,11.368421052631579,0,2,2
57,3,1,81.77777777777777,12.11111111111111,0,3,3
57,4,1,18.75,12.75,0,4,4
57,5,1,52.47826086956522,13.869565217391305,0,5,5
57,6,1,70.0,12.571428571428571,0,6,6
57,7,1,60.411764705882355,18.11764705882353,0,7,7
57,8,1,42.0,19.375,0,8,8
57,9,1,25.41176470588235,26.11764705882353,0,9,9
57,10,1,49.0,26.0,0,10,10
57,11,1,6.84375,27.4375,0,11,11
57,12,1,89.61904761904762,26.571428571428573,0,12,12
57,13,1,37.708333333333336,29.583333333333332,0,13,14
57,14,1,19.73913043478261,32.21739130434783,0,14,16
57,15,1,24.9,46.4,0,15,20
57,16,1,15.6,49.63333333333333,0,16,21
57,17,1,65.0,49.78378378378378,0,17,22
57,18,1,22.88235294117647,57.588235294117645,0,18,23
57,19,1,35.5,56.77777777777778,0,19,24
57,20,1,87.21052631578948,58.0,0,20,25
57,21,1,62.416666666666664,65.45833333333333,0,21,26
57,22,1,7.814814814814815,66.96296296296296,0,22,27
57,23,1,53.0,68.66666666666667,0,23,29
57,24,1,79.76923076923077,75.53846153846153,0,24,30
57,25,1,38.18181818181818,76.4090909090909,0,25,31
57,26,1,8.115384615384615,83.65384615384616,0,26,33
57,27,1,88.125,85.33333333333333,0,27,34
57,28,1,76.5,89.0,0,28,36
57,29,1,31.12,92.44,0,29,38
57,30,1,67.1875,92.625,0,30,39
58,1,1,29.0,12.0,0,1,4
58,2,1,91.0,11.380952380952381,0,2,5
58,3,1,57.35294117647059,16.529411764705884,0,3,6
58,4,1,19.0,19.37037037037037,0,4,7
58,5,1,55.3,27.15,0,5,8
58,6,1,33.31818181818182,27.681818181818183,0,6,10
58,7,1,13.380952380952381,31.0,0,7,11
58,8,1,79.4,34.6,0,8,13
58,9,1,20.7,39.65,0,9,15
58,10,1,64.51851851851852,39.2962962962963,0,10,16
58,11,1,75.27777777777777,43.0,0,11,17
58,12,1,51.38461538461539,45.38461538461539,0,12,18
58,13,1,25.11764705882353,45.588235294117645,0,13,19
58,14,1,80.15789473684211,45.526315789473685,0,14,20
58,15,1,41.68421052631579,47.8421052631579,0,15,22
58,16,1,6.95,51.25,0,16,23
58,17,1,68.5,53.5,0,17,25
58,18,1,78.84210526315789,56.1578947368421,0,18,27
58,19,1,45.25,58.05,0,19,29
58,20,1,56.6,62.6,0,20,30
58,21,1,70.5,64.0,0,21,31
58,22,1,7.315789473684211,65.42105263157895,0,22,32
58,23,1,83.61904761904762,67.57142857142857,0,23,33
58,24,1,64.5,70.5,0,24,35
58,25,1,21.428571428571427,74.61904761904762,0,25,37
58,26,1,74.77777777777777,73.5,0,26,38
58,27,1,59.642857142857146,76.78571428571429,0,27,40
58,28,1,20.428571428571427,80.61904761904762,0,28,41
58,29,1,53.411764705882355,84.11764705882354,0,29,43
58,30,1,35.608695652173914,85.21739130434783,0,30,44
58,31,1,88.38095238095238,84.57142857142857,0,31,46
58,32,1,60.4,91.4,0,32,48
58,33,1,8.142857142857142,93.07142857142857,0,33,49
58,34,1,23.24137931034483,92.27586206896552,0,34,50
58,35,1,49.578947368421055,92.10526315789474,0,35,51
58,36,1,82.14285714285714,93.07142857142857,0,36,52
59,1,1,36.5,6.285714285714286,0,1,1
59,2,1,51.27272727272727,5.545454545454546,0,2,2
59,3,1,89.0,7.6,0,3,3
59,4,1,42.22222222222222,13.5,0,4,4
59,5,1,25.647058823529413,15.529411764705882,0,5,5
59,6,1,78.88,16.84,0,6,6
59,7,1,72.8125,18.5,0,7,8
59,8,1,86.11764705882354,23.41176470588235,0,8,9
59,9,1,18.68,24.44,0,9,10
59,10,1,48.77777777777778,26.5,0,10,11
59,11,1,37.5,31.5,0,11,14
59,12,1,74.0,32.0,0,12,15
59,13,1,83.0,34.0,0,13,16
59,14,1,27.11111111111111,37.27777777777778,0,14,17
59,15,1,17.0,38.0,0,15,18
59,16,1,39.588235294117645,38.11764705882353,0,16,19
59,17,1,60.785714285714285,41.214285714285715,0,17,20
59,18,1,72.11111111111111,40.94444444444444,0,18,21
59,19,1,6.571428571428571,46.23809523809524,0,19,22
59,20,1,45.6,46.6,0,20,23
59,21,1,35.0,49.0,0,21,24
59,22,1,60.166666666666664,48.72222222222222,0,22,25
59,23,1,48.25,56.4375,0,23,27
59,24,1,21.0,58.5,0,24,28
59,25,1,55.0,61.8,0,25,29
59,26,1,84.89473684210526,63.578947368421055,0,26,30
59,27,1,13.736842105263158,64.63157894736842,0,27,31
59,28,1,26.58823529411765,64.88235294117646,0,28,32
59,29,1,48.875,66.75,0,29,33
59,30,1,20.105263157894736,72.42105263157895,0,30,34
59,31,1,56.5,72.875,0,31,35
59,32,1,40.421052631578945,73.89473684210526,0,32,36
59,33,1,32.166666666666664,88.72222222222223,0,33,38
60,1,1,32.578947368421055,7.2105263157894735,0,1,1
60,2,1,67.04166666666667,7.708333333333333,0,2,2
60,3,1,56.375,14.208333333333334,0,3,3
60,4,1,41.6,15.6,0,4,4
60,5,1,6.846153846153846,16.192307692307693,0,5,5
60,6,1,83.22222222222223,17.5,0,6,6
60,7,1,43.666666666666664,25.666666666666668,0,7,8
60,8,1,14.833333333333334,29.61111111111111,0,8,10
60,9,1,26.842105263157894,32.8421052631579,0,9,11
60,10,1,41.8421052631579,37.1578947368421,0,10,12
60,11,1,61.4,36.6,0,11,13
60,12,1,86.07142857142857,42.142857142857146,0,12,14
60,13,1,47.375,44.75,0,13,15
60,14,1,58.11764705882353,44.588235294117645,0,14,16
60,15,1,68.0,48.78947368421053,0,15,17
60,16,1,12.411764705882353,55.11764705882353,0,16,18
60,17,1,28.11764705882353,55.588235294117645,0,17,19
60,18,1,47.0,58.0,0,18,20
60,19,1,20.818181818181817,60.81818181818182,0,19,22
60,20,1,63.5,62.22222222222222,0,20,23
60,21,1,6.0,68.17391304347827,0,21,24
60,22,1,47.9,68.7,0,22,25
60,23,1,73.04761904761905,70.19047619047619,0,23,26
60,24,1,27.0,70.5,0,24,27
60,25,1,35.4,71.6,0,25,28
60,26,1,43.94117647058823,80.76470588235294,0,26,31
60,27,1,64.6,82.4,0,27,32
60,28,1,81.34615384615384,83.15384615384616,0,28,34
60,29,1,56.23529411764706,85.76470588235294,0,29,35
60,30,1,46.88235294117647,89.41176470588235,0,30,37
60,31,1,15.391304347826088,90.26086956521739,0,31,38
60,32,1,64.6,92.6,0,32,39
61,1,1,88.08695652173913,7.391304347826087,0,1,1
61,2,1,85.18181818181819,10.818181818181818,0,2,2
61,3,1,22.38095238095238,11.0,0,3,3
61,4,1,32.5,11.222222222222221,0,4,4
61,5,1,39.42857142857143,20.38095238095238,0,5,5
61,6,1,49.64705882352941,20.470588235294116,0,6,6
61,7,1,61.0,23.291666666666668,0,7,7
61,8,1,72.64285714285714,28.178571428571427,0,8,8
61,9,1,51.05,29.6,0,9,9
61,10,1,32.31578947368421,43.578947368421055,0,10,12
61,11,1,20.09090909090909,47.5,0,11,13
61,12,1,44.705882352941174,49.0,0,12,14
61,13,1,30.11764705882353,53.588235294117645,0,13,15
61,14,1,18.708333333333332,57.958333333333336,0,14,16
61,15,1,92.15384615384616,68.0,0,15,17
61,16,1,44.31578947368421,70.84210526315789,0,16,18
61,17,1,69.08333333333333,70.83333333333333,0,17,19
61,18,1,36.19047619047619,71.85714285714286,0,18,20
61,19,1,14.03448275862069,73.37931034482759,0,19,21
61,20,1,58.94736842105263,73.63157894736842,0,20,22
61,21,1,71.75,80.4375,0,21,23
61,22,1,5.375,82.5625,0,22,24
61,23,1,31.11764705882353,83.41176470588235,0,23,25
61,24,1,44.94736842105263,83.78947368421052,0,24,26
61,25,1,59.05,85.3,0,25,27
61,26,1,86.0,86.5,0,26,28
61,27,1,46.63636363636363,93.0909090909091,0,27,29
61,28,1,55.5,93.2,0,28,30
62,1,1,57.285714285714285,8.571428571428571,0,1,1
62,2,1,42.6,9.6,0,2,2
62,3,1,8.15,10.4,0,3,3
62,4,1,84.22222222222223,11.5,0,4,4
62,5,1,44.666666666666664,19.666666666666668,0,5,6
62,6,1,15.833333333333334,23.61111111111111,0,6,8
62,7,1,27.5,26.77777777777778,0,7,9
62,8,1,42.8421052631579,31.157894736842106,0,8,10
62,9,1,62.4,30.6,0,9,11
62,10,1,87.0,36.30769230769231,0,10,12
62,11,1,48.4,38.6,0,11,14
62,12,1,59.27777777777778,38.888888888888886,0,12,15
62,13,1,69.0,42.78947368421053,0,13,16
62,14,1,13.421052631578947,49.10526315789474,0,14,17
62,15,1,29.11764705882353,49.588235294117645,0,15,18
62,16,1,47.90909090909091,52.09090909090909,0,16,19
62,17,1,21.818181818181817,54.81818181818182,0,17,21
62,18,1,64.5,56.22222222222222,0,18,22
62,19,1,7.0,62.17391304347826,0,19,23
62,20,1,48.9,62.7,0,20,24
62,21,1,74.04761904761905,64.19047619047619,0,21,25
62,22,1,28.0,64.5,0,22,26
62,23,1,36.4,65.6,0,23,27
62,24,1,44.94117647058823,74.76470588235294,0,24,30
62,25,1,65.6,76.4,0,25,31
62,26,1,82.34615384615384,77.15384615384616,0,26,33
62,27,1,57.23529411764706,79.76470588235294,0,27,34
62,28,1,47.88235294117647,83.41176470588235,0,28,36
62,29,1,16.391304347826086,84.26086956521739,0,29,37
62,30,1,65.6,86.6,0,30,38
62,31,1,74.25,89.625,0,31,39
63,1,1,62.5,5.5,0,1,1
63,2,1,49.77777777777778,14.777777777777779,0,2,2
63,3,1,61.18181818181818,20.40909090909091,0,3,3
63,4,1,74.5,23.5,0,4,4
63,5,1,20.045454545454547,26.40909090909091,0,5,5
63,6,1,34.21212121212121,26.757575757575758,0,6,6
63,7,1,85.9090909090909,26.90909090909091,0,7,7
63,8,1,49.208333333333336,31.541666666666668,0,8,8
63,9,1,86.75,41.15,0,9,10
63,10,1,34.0,42.0,0,10,11
63,11,1,68.11111111111111,42.72222222222222,0,11,12
63,12,1,45.13333333333333,45.5,0,12,13
63,13,1,59.42857142857143,48.42857142857143,0,13,14
63,14,1,29.896551724137932,51.96551724137931,0,14,15
63,15,1,74.10526315789474,52.578947368421055,0,15,16
63,16,1,88.95454545454545,55.27272727272727,0,16,17
63,17,1,52.55555555555556,63.111111111111114,0,17,18
63,18,1,46.42857142857143,70.38095238095238,0,18,20
63,19,1,24.63157894736842,71.21052631578948,0,19,21
63,20,1,87.61538461538461,71.61538461538461,0,20,22
63,21,1,10.1875,77.53125,0,21,23
63,22,1,63.36,78.2,0,22,24
63,23,1,30.375,79.8125,0,23,25
63,24,1,44.5,79.5,0,24,26
63,25,1,11.882352941176471,92.70588235294117,0,25,27
63,26,1,37.0,93.15384615384616,0,26,28
63,27,1,72.71428571428571,92.64285714285714,0,27,29
63,28,1,92.0,92.5,0,28,30
64,1,1,63.0,6.5,0,1,1
64,2,1,51.5,9.291666666666666,0,2,2
64,3,1,31.5,14.0,0,3,3
64,4,1,66.65217391304348,18.91304347826087,0,4,4
64,5,1,79.9090909090909,19.90909090909091,0,5,5
64,6,1,48.88235294117647,21.41176470588235,0,6,6
64,7,1,15.411764705882353,22.11764705882353,0,7,7
64,8,1,25.42105263157895,27.894736842105264,0,8,9
64,9,1,86.4,34.4,0,9,11
64,10,1,66.0,37.75,0,10,12
64,11,1,55.73684210526316,43.31578947368421,0,11,15
64,12,1,32.76,45.8,0,12,16
64,13,1,44.78947368421053,55.0,0,13,17
64,14,1,82.11111111111111,61.0,0,14,19
64,15,1,60.9,62.95,0,15,20
64,16,1,50.95454545454545,69.27272727272727,0,16,21
64,17,1,40.44,71.88,0,17,22
64,18,1,57.46666666666667,81.06666666666666,0,18,23
64,19,1,28.352941176470587,83.47058823529412,0,19,24
64,20,1,18.1,83.95,0,20,25
64,21,1,42.57142857142857,83.9047619047619,0,21,26
64,22,1,59.166666666666664,84.27777777777777,0,22,27
64,23,1,81.5,92.5,0,23,30
65,1,1,61.8125,7.3125,0,1,1
65,2,1,75.22727272727273,11.954545454545455,0,2,3
65,3,1,32.76190476190476,15.333333333333334,0,3,5
65,4,1,59.61290322580645,15.935483870967742,0,4,6
65,5,1,4.928571428571429,23.142857142857142,0,5,8
65,6,1,77.52631578947368,26.157894736842106,0,6,9
65,7,1,87.78947368421052,28.63157894736842,0,7,13
65,8,1,57.44,30.68,0,8,14
65,9,1,44.04761904761905,32.80952380952381,0,9,15
65,10,1,6.95,35.75,0,10,16
65,11,1,33.5,39.0,0,11,17
65,12,1,46.416666666666664,38.708333333333336,0,12,18
65,13,1,78.78947368421052,39.26315789473684,0,13,19
65,14,1,87.5,39.0,0,14,20
65,15,1,23.80952380952381,45.333333333333336,0,15,21
65,16,1,12.375,46.25,0,16,22
65,17,1,69.41176470588235,47.11764705882353,0,17,24
65,18,1,10.7,50.0,0,18,25
65,19,1,91.6,50.7,0,19,27
65,20,1,22.307692307692307,53.23076923076923,0,20,28
65,21,1,48.11764705882353,55.588235294117645,0,21,30
65,22,1,82.94736842105263,55.63157894736842,0,22,31
65,23,1,73.5,61.0,0,23,33
65,24,1,27.636363636363637,64.0909090909091,0,24,35
65,25,1,66.0,65.5,0,25,36
65,26,1,9.4,67.4,0,26,37
65,27,1,22.11764705882353,71.58823529411765,0,27,40
65,28,1,34.5,74.0,0,28,41
65,29,1,9.647058823529411,83.0,0,29,43
65,30,1,20.38888888888889,85.52777777777777,0,30,45
65,31,1,44.6,88.04,0,31,46
65,32,1,89.1,90.95,0,32,48
65,33,1,11.55,92.65,0,33,49
66,1,1,9.777777777777779,6.5,0,1,1
66,2,1,43.59090909090909,11.227272727272727,0,2,3
66,3,1,32.266666666666666,13.066666666666666,0,3,4
66,4,1,21.88888888888889,16.583333333333332,0,4,5
66,5,1,57.4,15.05,0,5,6
66,6,1,39.95,22.1,0,6,8
66,7,1,67.66666666666667,23.444444444444443,0,7,9
66,8,1,54.625,22.958333333333332,0,8,10
66,9,1,9.5,24.714285714285715,0,9,11
66,10,1,17.63157894736842,27.473684210526315,0,10,12
66,11,1,66.08695652173913,28.52173913043478,0,11,13
66,12,1,38.44444444444444,34.111111111111114,0,12,14
66,13,1,75.5,34.22222222222222,0,13,15
66,14,1,41.35294117647059,45.529411764705884,0,14,16
66,15,1,74.05,46.25,0,15,17
66,16,1,88.77777777777777,45.5,0,16,18
66,17,1,60.19047619047619,54.142857142857146,0,17,19
66,18,1,69.5,59.0,0,18,22
66,19,1,80.15384615384616,62.23076923076923,0,19,25
66,20,1,80.42105263157895,67.10526315789474,0,20,27
66,21,1,27.3,70.9,0,21,28
66,22,1,57.5,71.0,0,22,29
66,23,1,50.80769230769231,78.0,0,23,30
66,24,1,37.11764705882353,79.41176470588235,0,24,31
66,25,1,76.79310344827586,80.41379310344827,0,25,32
66,26,1,65.08695652173913,82.6086956521739,0,26,33
66,27,1,22.294117647058822,86.70588235294117,0,27,34
66,28,1,85.84210526315789,89.84210526315789,0,28,35
66,29,1,75.19047619047619,92.04761904761905,0,29,36
66,30,1,30.363636363636363,93.0909090909091,0,30,37
67,1,1,70.24,8.4,0,1,2
67,2,1,34.0,10.5,0,2,3
67,3,1,7.678571428571429,10.535714285714286,0,3,4
67,4,1,22.473684210526315,14.631578947368421,0,4,6
67,5,1,77.5,16.714285714285715,0,5,7
67,6,1,91.77777777777777,17.22222222222222,0,6,8
67,7,1,38.888888888888886,19.72222222222222,0,7,9
67,8,1,53.5,21.77777777777778,0,8,10
67,9,1,10.0,23.5,0,9,11
67,10,1,84.5,25.0,0,10,12
67,11,1,26.7,26.9,0,11,13
67,12,1,5.384615384615385,28.615384615384617,0,12,14
67,13,1,16.09090909090909,34.09090909090909,0,13,16
67,14,1,47.0,35.0,0,14,17
67,15,1,29.142857142857142,37.476190476190474,0,15,18
67,16,1,89.84210526315789,37.1578947368421,0,16,19
67,17,1,66.75,46.15,0,17,23
67,18,1,31.916666666666668,49.083333333333336,0,18,25
67,19,1,79.58823529411765,50.88235294117647,0,19,26
67,20,1,7.5,52.285714285714285,0,20,27
67,21,1,41.285714285714285,54.5,0,21,28
67,22,1,74.73333333333333,56.666666666666664,0,22,30
67,23,1,64.94736842105263,57.63157894736842,0,23,31
67,24,1,11.777777777777779,59.5,0,24,32
67,25,1,26.952380952380953,64.28571428571429,0,25,33
67,26,1,48.529411764705884,65.61764705882354,0,26,34
67,27,1,88.5,64.5,0,27,35
67,28,1,71.8695652173913,65.56521739130434,0,28,36
67,29,1,9.11111111111111,71.4074074074074,0,29,37
67,30,1,39.4,71.4,0,30,38
67,31,1,81.57142857142857,71.57142857142857,0,31,39
67,32,1,22.894736842105264,73.57894736842105,0,32,40
67,33,1,31.125,73.875,0,33,41
67,34,1,15.695652173913043,81.30434782608695,0,34,43
67,35,1,85.88235294117646,80.58823529411765,0,35,44
67,36,1,36.77777777777778,82.5,0,36,45
67,37,1,26.76923076923077,86.11538461538461,0,37,46
67,38,1,79.66666666666667,87.14285714285714,0,38,47
67,39,1,91.36842105263158,87.78947368421052,0,39,48
67,40,1,64.63157894736842,92.21052631578948,0,40,49
68,1,1,22.5,10.285714285714286,0,1,2
68,2,1,43.357142857142854,11.214285714285714,0,2,3
68,3,1,24.615384615384617,16.615384615384617,0,3,5
68,4,1,77.2,16.6,0,4,6
68,5,1,65.08888888888889,17.733333333333334,0,5,8
68,6,1,92.5,24.0,0,6,11
68,7,1,40.10526315789474,26.57894736842105,0,7,12
68,8,1,13.4,28.4,0,8,13
68,9,1,32.625,27.833333333333332,0,9,14
68,10,1,77.5,30.5,0,10,15
68,11,1,47.1,35.05,0,11,16
68,12,1,55.111111111111114,35.666666666666664,0,12,17
68,13,1,5.75,45.625,0,13,19
68,14,1,59.92307692307692,49.11538461538461,0,14,22
68,15,1,20.266666666666666,53.333333333333336,0,15,24
68,16,1,91.04,53.24,0,16,25
68,17,1,5.8,59.44,0,17,27
68,18,1,54.96,61.6,0,18,28
68,19,1,66.06666666666666,60.2,0,19,29
68,20,1,92.33333333333333,63.55555555555556,0,20,31
68,21,1,67.2,64.6,0,21,32
68,22,1,56.90909090909091,67.04545454545455,0,22,34
68,23,1,47.44,74.88,0,23,36
68,24,1,58.11764705882353,77.70588235294117,0,24,38
68,25,1,58.5,88.77777777777777,0,25,44
68,26,1,19.0,91.0,0,26,45
68,27,1,75.21052631578948,92.36842105263158,0,27,46
69,1,1,52.09090909090909,9.090909090909092,0,1,3
69,2,1,65.72727272727273,11.045454545454545,0,2,5
69,3,1,83.5,17.22222222222222,0,3,7
69,4,1,28.352941176470587,24.470588235294116,0,4,9
69,5,1,33.0,24.5,0,5,10
69,6,1,72.84848484848484,23.96969696969697,0,6,11
69,7,1,91.71428571428571,24.5,0,7,12
69,8,1,58.470588235294116,25.647058823529413,0,8,13
69,9,1,5.3076923076923075,27.346153846153847,0,9,14
69,10,1,53.5,32.22222222222222,0,10,15
69,11,1,84.0,33.0,0,11,16
69,12,1,12.5,34.5,0,12,17
69,13,1,65.04761904761905,37.19047619047619,0,13,19
69,14,1,52.375,43.25,0,14,21
69,15,1,68.8125,46.1875,0,15,23
69,16,1,91.58823529411765,47.11764705882353,0,16,25
69,17,1,51.5,56.27272727272727,0,17,29
69,18,1,54.473684210526315,66.73684210526316,0,18,34
69,19,1,84.51851851851852,73.14814814814815,0,19,36
69,20,1,62.11764705882353,73.41176470588235,0,20,37
69,21,1,27.5625,74.75,0,21,38
69,22,1,76.63157894736842,79.05263157894737,0,22,39
69,23,1,65.0,81.33333333333333,0,23,40
69,24,1,35.41379310344828,83.55172413793103,0,24,41
69,25,1,10.5,87.27272727272727,0,25,42
69,26,1,88.875,86.66666666666667,0,26,43
70,1,1,15.894736842105264,7.421052631578948,0,1,1
70,2,1,35.68181818181818,7.363636363636363,0,2,2
70,3,1,47.708333333333336,9.291666666666666,0,3,3
70,4,1,74.0,9.5,0,4,4
70,5,1,26.19047619047619,14.047619047619047,0,5,6
70,6,1,62.473684210526315,13.631578947368421,0,6,7
70,7,1,41.705882352941174,18.705882352941178,0,7,8
70,8,1,78.88888888888889,18.72222222222222,0,8,9
70,9,1,13.12,20.56,0,9,10
70,10,1,92.5,20.5,0,10,11
70,11,1,50.11764705882353,22.41176470588235,0,11,12
70,12,1,66.73684210526316,25.789473684210527,0,12,14
70,13,1,45.285714285714285,27.5,0,13,15
70,14,1,56.09090909090909,33.09090909090909,0,14,16
