ImageNumber,ObjectNumber,Children_DilateObjects2_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_FilterObjects1
66,4,1,23.30952380952381,16.738095238095237,0,4,5
66,5,1,58.35,15.05,0,5,6
66,6,1,40.95,21.9,0,6,7
66,7,1,56.0,22.5,0,7,8
66,8,1,68.57142857142857,23.80952380952381,0,8,9
66,9,1,10.777777777777779,24.5,0,9,10
66,10,1,18.208333333333332,27.416666666666668,0,10,11
66,11,1,66.95,28.9,0,11,12
66,12,1,39.588235294117645,34.11764705882353,0,12,13
66,13,1,76.5,34.27272727272727,0,13,14
66,14,1,42.5,45.5,0,14,15
66,15,1,89.89473684210526,45.578947368421055,0,15,16
66,16,1,75.14285714285714,46.333333333333336,0,16,17
66,17,1,70.52631578947368,58.8421052631579,0,17,20
66,18,1,81.35483870967742,65.87096774193549,0,18,22
66,19,1,28.42105263157895,70.89473684210526,0,19,23
66,20,1,58.4,70.6,0,20,24
66,21,1,51.7,77.95,0,21,25
66,22,1,38.5,79.5,0,22,26
66,23,1,77.42857142857143,80.23809523809524,0,23,27
66,24,1,65.96,82.76,0,24,28
66,25,1,23.40909090909091,86.77272727272727,0,25,29
66,26,1,86.9090909090909,90.0909090909091,0,26,30
66,27,1,76.11764705882354,91.58823529411765,0,27,31
67,1,1,82.8125,7.5,0,1,2
67,2,1,71.42857142857143,8.380952380952381,0,2,3
67,3,1,8.89655172413793,10.172413793103448,0,3,4
67,4,1,34.77777777777778,10.5,0,4,5
67,5,1,23.238095238095237,14.380952380952381,0,5,6
67,6,1,78.15789473684211,16.842105263157894,0,6,7
67,7,1,92.07692307692308,17.615384615384617,0,7,8
67,8,1,39.6,19.6,0,8,9
67,9,1,54.4,21.6,0,9,10
67,10,1,11.117647058823529,23.41176470588235,0,10,11
67,11,1,85.61904761904762,25.0,0,11,12
67,12,1,27.5,27.0,0,12,13
67,13,1,6.285714285714286,28.5,0,13,14
67,14,1,17.0,34.0,0,14,15
67,15,1,48.0,35.0,0,15,16
67,16,1,29.894736842105264,37.421052631578945,0,16,17
67,17,1,91.0,37.0,0,17,18
67,18,1,67.8076923076923,46.0,0,18,20
67,19,1,80.6,50.6,0,19,22
67,20,1,42.375,54.75,0,20,24
67,21,1,75.53333333333333,56.666666666666664,0,21,25
67,22,1,66.04761904761905,57.80952380952381,0,22,26
67,23,1,12.777777777777779,59.5,0,23,27
67,24,1,28.105263157894736,64.42105263157895,0,24,28
67,25,1,49.12,64.2,0,25,29
67,26,1,89.2,64.5,0,26,30
67,27,1,10.307692307692308,71.0,0,27,33
67,28,1,40.5,71.5,0,28,34
67,29,1,82.57142857142857,71.57142857142857,0,29,35
67,30,1,23.5,73.5,0,30,36
67,31,1,32.333333333333336,73.88888888888889,0,31,37
67,32,1,87.0,80.66666666666667,0,32,39
67,33,1,16.952380952380953,81.19047619047619,0,33,40
67,34,1,37.5,82.5,0,34,41
67,35,1,27.642857142857142,85.60714285714286,0,35,42
67,36,1,80.80952380952381,87.14285714285714,0,36,43
67,37,1,92.07142857142857,87.85714285714286,0,37,44
67,38,1,65.4,91.6,0,38,45
68,1,1,23.5,10.285714285714286,0,1,1
68,2,1,25.6,16.4,0,2,2
68,3,1,77.92,16.56,0,3,3
68,4,1,65.4,17.78,0,4,4
68,5,1,33.806451612903224,27.70967741935484,0,5,8
68,6,1,78.47058823529412,30.352941176470587,0,6,9
68,7,1,47.916666666666664,35.083333333333336,0,7,10
68,8,1,6.555555555555555,45.888888888888886,0,8,12
68,9,1,60.96875,49.125,0,9,13
68,10,1,91.66666666666667,53.0,0,10,14
68,11,1,56.083333333333336,61.708333333333336,0,11,16
68,12,1,68.38095238095238,64.95238095238095,0,12,18
68,13,1,59.05263157894737,77.94736842105263,0,13,22
68,14,1,59.4,88.6,0,14,24
68,15,1,20.0,91.0,0,15,25
68,16,1,76.41176470588235,91.6470588235294,0,16,26
69,1,1,52.88461538461539,9.307692307692308,0,1,1
69,2,1,67.0,11.0,0,2,2
69,3,1,84.11111111111111,17.333333333333332,0,3,3
69,4,1,30.0,24.333333333333332,0,4,4
69,5,1,92.0909090909091,24.363636363636363,0,5,6
69,6,1,73.8,24.56,0,6,7
69,7,1,59.4,25.6,0,7,8
69,8,1,6.238095238095238,27.61904761904762,0,8,9
69,9,1,54.526315789473685,31.842105263157894,0,9,10
69,10,1,84.9,33.05,0,10,11
69,11,1,13.5,34.5,0,11,12
69,12,1,66.0909090909091,37.09090909090909,0,12,13
69,13,1,53.4,43.6,0,13,14
69,14,1,69.15789473684211,46.31578947368421,0,14,15
69,15,1,91.9090909090909,46.63636363636363,0,15,16
69,16,1,52.857142857142854,56.19047619047619,0,16,19
69,17,1,55.85,66.7,0,17,22
69,18,1,85.25,73.05,0,18,23
69,19,1,63.391304347826086,73.21739130434783,0,19,24
69,20,1,28.75,74.75,0,20,25
69,21,1,77.75,79.05,0,21,26
69,22,1,66.0,81.5,0,22,27
69,23,1,36.78125,83.5625,0,23,28
69,24,1,11.26086956521739,86.82608695652173,0,24,29
69,25,1,89.84615384615384,86.46153846153847,0,25,30
69,26,1,5.5,89.0,0,26,31
70,1,1,16.636363636363637,7.318181818181818,0,1,1
70,2,1,36.5,7.2727272727272725,0,2,2
70,3,1,48.833333333333336,9.266666666666667,0,3,3
70,4,1,75.0,9.5,0,4,4
70,5,1,27.157894736842106,13.842105263157896,0,5,5
70,6,1,63.23809523809524,13.380952380952381,0,6,6
70,7,1,42.705882352941174,18.705882352941178,0,7,7
70,8,1,79.6,18.6,0,8,8
70,9,1,13.88,20.44,0,9,9
70,10,1,51.11764705882353,22.41176470588235,0,10,10
70,11,1,67.5,26.0,0,11,11
70,12,1,46.285714285714285,27.5,0,12,12
70,13,1,57.0,33.0,0,13,13
70,14,1,88.41176470588235,33.88235294117647,0,14,15
70,15,1,69.77777777777777,36.5,0,15,16
70,16,1,35.42424242424242,48.90909090909091,0,16,18
70,17,1,82.4,53.6,0,17,20
70,18,1,52.89473684210526,58.421052631578945,0,18,21
70,19,1,11.954545454545455,59.27272727272727,0,19,22
70,20,1,68.0,63.5,0,20,23
70,21,1,89.65714285714286,64.17142857142858,0,21,24
70,22,1,80.5,70.5,0,22,26
70,23,1,63.5,72.5,0,23,27
70,24,1,15.5,77.0,0,24,30
70,25,1,56.95238095238095,80.19047619047619,0,25,31
70,26,1,77.5,81.5,0,26,32
70,27,1,67.54545454545455,84.33333333333333,0,27,34
70,28,1,14.380952380952381,89.57142857142857,0,28,35
71,1,1,89.95652173913044,11.73913043478261,0,1,4
71,2,1,39.09090909090909,15.909090909090908,0,2,5
71,3,1,13.578947368421053,18.105263157894736,0,3,6
71,4,1,26.363636363636363,19.0,0,4,7
71,5,1,74.33333333333333,24.041666666666668,0,5,8
71,6,1,77.76,32.96,0,6,9
71,7,1,17.363636363636363,34.63636363636363,0,7,11
71,8,1,41.083333333333336,34.916666666666664,0,8,12
71,9,1,67.9,41.05,0,9,15
71,10,1,13.842105263157896,48.8421052631579,0,10,16
71,11,1,49.470588235294116,49.64705882352941,0,11,17
71,12,1,26.0,54.0,0,12,18
71,13,1,61.6551724137931,56.96551724137931,0,13,19
71,14,1,70.0,57.38461538461539,0,14,20
71,15,1,85.14285714285714,56.476190476190474,0,15,21
71,16,1,11.5,69.22222222222223,0,16,23
71,17,1,81.89473684210526,68.57894736842105,0,17,24
71,18,1,63.09090909090909,78.0909090909091,0,18,26
71,19,1,86.05128205128206,83.0,0,19,28
72,1,1,86.83333333333333,6.333333333333333,0,1,1
72,2,1,33.208333333333336,7.375,0,2,2
72,3,1,18.0,9.0,0,3,3
72,4,1,27.894736842105264,19.42105263157895,0,4,5
72,5,1,40.38095238095238,21.428571428571427,0,5,6
72,6,1,16.09090909090909,23.09090909090909,0,6,7
72,7,1,79.10526315789474,36.578947368421055,0,7,8
72,8,1,16.142857142857142,38.857142857142854,0,8,9
72,9,1,65.20833333333333,42.875,0,9,11
72,10,1,9.5,46.22222222222222,0,10,12
72,11,1,53.88235294117647,47.411764705882355,0,11,13
72,12,1,40.275862068965516,49.48275862068966,0,12,14
72,13,1,86.56,52.88,0,13,15
72,14,1,48.42857142857143,57.61904761904762,0,14,17
72,15,1,75.6086956521739,57.56521739130435,0,15,18
72,16,1,16.6,64.04,0,16,20
72,17,1,63.04761904761905,67.19047619047619,0,17,22
72,18,1,7.0,70.0,0,18,23
72,19,1,43.0,73.0,0,19,25
72,20,1,75.15789473684211,80.15789473684211,0,20,27
72,21,1,55.5,86.0,0,21,28
72,22,1,87.0,86.0,0,22,30
72,23,1,63.76923076923077,90.94871794871794,0,23,31
72,24,1,16.22222222222222,92.55555555555556,0,24,33
73,1,1,68.05555555555556,9.222222222222221,0,1,1
73,2,1,54.46666666666667,12.233333333333333,0,2,2
73,3,1,92.2,14.5,0,3,3
73,4,1,68.85714285714286,16.80952380952381,0,4,4
73,5,1,25.77777777777778,20.5,0,5,5
73,6,1,52.6,20.866666666666667,0,6,6
73,7,1,87.5,25.5,0,7,8
73,8,1,70.04761904761905,30.761904761904763,0,8,10
73,9,1,60.44444444444444,32.94444444444444,0,9,11
73,10,1,80.6,33.6,0,10,12
73,11,1,50.69230769230769,35.46153846153846,0,11,13
73,12,1,37.0,37.5,0,12,14
73,13,1,90.8,38.0,0,13,15
73,14,1,26.8,43.76,0,14,16
73,15,1,39.46153846153846,43.69230769230769,0,15,17
73,16,1,71.41176470588235,44.11764705882353,0,16,18
73,17,1,17.166666666666668,50.333333333333336,0,17,20
73,18,1,86.9375,52.25,0,18,21
73,19,1,62.5,52.22222222222222,0,19,22
73,20,1,84.36842105263158,56.63157894736842,0,20,24
73,21,1,15.291666666666666,58.291666666666664,0,21,25
73,22,1,41.11764705882353,60.588235294117645,0,22,26
73,23,1,76.08695652173913,60.56521739130435,0,23,27
73,24,1,27.41176470588235,78.88235294117646,0,24,32
73,25,1,11.923076923076923,89.57692307692308,0,25,33
73,26,1,38.0,92.15384615384616,0,26,34
74,1,1,59.5,10.777777777777779,0,1,1
74,2,1,44.30769230769231,15.807692307692308,0,2,2
74,3,1,30.35,20.2,0,3,3
74,4,1,53.6,20.6,0,4,4
74,5,1,69.94117647058823,19.58823529411765,0,5,5
74,6,1,14.882352941176471,22.58823529411765,0,6,6
74,7,1,46.05,29.6,0,7,8
74,8,1,12.615384615384615,31.384615384615383,0,8,9
74,9,1,51.88235294117647,31.41176470588235,0,9,10
74,10,1,22.318181818181817,31.818181818181817,0,10,11
74,11,1,35.21739130434783,33.130434782608695,0,11,12
74,12,1,65.95,35.25,0,12,13
74,13,1,81.5,36.5,0,13,14
74,14,1,15.0,38.375,0,14,15
74,15,1,57.857142857142854,41.142857142857146,0,15,16
74,16,1,23.608695652173914,44.391304347826086,0,16,17
74,17,1,47.22727272727273,46.22727272727273,0,17,18
74,18,1,77.5,48.5,0,18,19
74,19,1,26.647058823529413,55.470588235294116,0,19,20
74,20,1,51.5,54.5,0,20,21
74,21,1,91.0,54.5,0,21,22
74,22,1,37.72727272727273,56.13636363636363,0,22,23
74,23,1,70.3157894736842,55.8421052631579,0,23,24
74,24,1,60.310344827586206,63.89655172413793,0,24,27
74,25,1,32.5,65.5,0,25,28
74,26,1,92.07142857142857,65.14285714285714,0,26,29
74,27,1,41.22222222222222,67.5,0,27,30
74,28,1,20.0,71.66666666666667,0,28,32
74,29,1,53.0,71.5,0,29,33
74,30,1,64.5,73.0,0,30,34
74,31,1,40.89473684210526,75.42105263157895,0,31,35
74,32,1,72.18181818181819,75.5909090909091,0,32,36
74,33,1,81.61538461538461,81.8076923076923,0,33,37
74,34,1,64.36363636363636,81.27272727272727,0,34,38
74,35,1,50.0,85.0,0,35,39
74,36,1,60.77777777777778,89.5,0,36,40
74,37,1,40.5,91.5,0,37,41
75,1,1,23.5,6.5,0,1,1
75,2,1,86.5,8.0,0,2,2
75,3,1,77.0,8.789473684210526,0,3,4
75,4,1,63.0,14.0,0,4,5
75,5,1,81.89473684210526,19.42105263157895,0,5,6
75,6,1,27.794117647058822,20.38235294117647,0,6,7
75,7,1,42.64705882352941,26.470588235294116,0,7,8
75,8,1,82.44444444444444,27.083333333333332,0,8,9
75,9,1,45.64705882352941,38.529411764705884,0,9,11
75,10,1,34.41379310344828,40.41379310344828,0,10,12
75,11,1,59.6551724137931,42.206896551724135,0,11,13
75,12,1,80.9090909090909,43.09090909090909,0,12,14
75,13,1,88.70833333333333,45.375,0,13,15
75,14,1,12.5,47.0,0,14,16
75,15,1,23.210526315789473,50.36842105263158,0,15,18
75,16,1,34.6,53.6,0,16,19
75,17,1,73.61904761904762,55.57142857142857,0,17,20
75,18,1,10.541666666666666,58.833333333333336,0,18,21
75,19,1,63.95,59.1,0,19,22
75,20,1,43.11764705882353,60.411764705882355,0,20,24
75,21,1,33.22222222222222,64.5,0,21,25
75,22,1,83.1923076923077,69.53846153846153,0,22,26
75,23,1,74.77777777777777,76.62962962962963,0,23,27
75,24,1,57.95,78.75,0,24,28
75,25,1,43.4,82.6,0,25,29
75,26,1,82.5,91.5,0,26,31
76,1,1,40.08695652173913,17.608695652173914,0,1,1
76,2,1,49.27777777777778,21.88888888888889,0,2,2
76,3,1,34.44,27.2,0,3,3
76,4,1,61.36842105263158,31.473684210526315,0,4,4
76,5,1,26.44,35.92,0,5,6
76,6,1,77.5,36.0,0,6,7
76,7,1,38.30769230769231,40.19230769230769,0,7,8
76,8,1,69.5909090909091,41.18181818181818,0,8,9
76,9,1,56.095238095238095,41.714285714285715,0,9,10
76,10,1,84.3,44.6,0,10,11
76,11,1,67.4,50.6,0,11,12
76,12,1,41.77777777777778,51.5,0,12,13
76,13,1,29.958333333333332,62.875,0,13,14
76,14,1,73.55172413793103,66.41379310344827,0,14,15
76,15,1,61.78125,75.0,0,15,16
76,16,1,33.0,77.33333333333333,0,16,17
76,17,1,61.05,89.1,0,17,22
76,18,1,45.0,90.5,0,18,23
76,19,1,91.36363636363636,92.0909090909091,0,19,24
77,1,1,91.71428571428571,7.428571428571429,0,1,1
77,2,1,72.77272727272727,7.2272727272727275,0,2,3
77,3,1,33.27777777777778,9.11111111111111,0,3,4
77,4,1,52.0,12.761904761904763,0,4,5
77,5,1,84.25,16.25,0,5,6
77,6,1,54.1,17.5,0,6,7
77,7,1,37.32142857142857,20.0,0,7,8
77,8,1,66.55555555555556,19.666666666666668,0,8,9
77,9,1,52.57575757575758,24.303030303030305,0,9,10
77,10,1,75.0,24.5,0,10,11
77,11,1,27.857142857142858,27.333333333333332,0,11,12
77,12,1,84.11764705882354,28.41176470588235,0,12,13
77,13,1,49.0,30.884615384615383,0,13,14
77,14,1,74.41176470588235,32.88235294117647,0,14,15
77,15,1,62.04347826086956,34.391304347826086,0,15,16
77,16,1,19.137931034482758,35.13793103448276,0,16,17
77,17,1,84.84210526315789,37.1578947368421,0,17,18
77,18,1,39.8,37.56,0,18,19
77,19,1,63.5,45.5,0,19,20
77,20,1,89.5,45.27272727272727,0,20,21
77,21,1,49.75,53.7,0,21,22
77,22,1,27.77777777777778,56.5,0,22,23
77,23,1,62.42857142857143,58.38095238095238,0,23,25
77,24,1,6.5,60.0,0,24,26
77,25,1,92.5,60.0,0,25,27
77,26,1,62.63157894736842,68.21052631578948,0,26,29
77,27,1,62.5,80.22222222222223,0,27,32
77,28,1,27.42105263157895,83.89473684210526,0,28,33
77,29,1,38.05,91.25,0,29,35
77,30,1,52.36363636363637,92.0909090909091,0,30,36
78,1,1,38.5,9.222222222222221,0,1,1
78,2,1,51.285714285714285,11.5,0,2,2
78,3,1,84.33333333333333,13.0,0,3,3
78,4,1,60.5,17.5,0,4,6
78,5,1,13.035714285714286,19.071428571428573,0,5,7
78,6,1,41.625,20.25,0,6,8
78,7,1,53.69565217391305,22.304347826086957,0,7,9
78,8,1,84.57894736842105,23.894736842105264,0,8,10
78,9,1,85.5,34.0,0,9,14
78,10,1,33.22222222222222,42.5,0,10,16
78,11,1,86.14285714285714,46.714285714285715,0,11,17
78,12,1,77.5,48.23076923076923,0,12,18
78,13,1,33.77777777777778,51.5,0,13,19
78,14,1,64.77777777777777,50.5,0,14,21
78,15,1,43.90909090909091,55.90909090909091,0,15,22
78,16,1,82.19047619047619,59.04761904761905,0,16,24
78,17,1,90.1,63.05,0,17,25
78,18,1,22.5,67.0,0,18,26
78,19,1,33.77777777777778,69.5,0,19,27
78,20,1,46.36363636363637,70.5,0,20,28
78,21,1,56.45945945945946,70.37837837837837,0,21,29
78,22,1,23.5,76.22222222222223,0,22,30
78,23,1,37.44,77.12,0,23,31
78,24,1,6.666666666666667,80.85714285714286,0,24,32
78,25,1,50.46153846153846,82.03846153846153,0,25,33
78,26,1,75.5,86.0,0,26,34
78,27,1,63.77142857142857,87.28571428571429,0,27,35
79,1,1,87.97826086956522,9.717391304347826,0,1,1
79,2,1,42.17142857142857,15.771428571428572,0,2,3
79,3,1,28.52173913043478,17.608695652173914,0,3,4
79,4,1,61.57142857142857,17.61904761904762,0,4,5
79,5,1,5.928571428571429,19.142857142857142,0,5,6
79,6,1,80.0,22.666666666666668,0,6,7
79,7,1,49.53333333333333,27.6,0,7,8
79,8,1,39.875,30.666666666666668,0,8,10
79,9,1,75.81818181818181,33.0,0,9,12
79,10,1,64.72222222222223,34.888888888888886,0,10,13
79,11,1,32.578947368421055,41.10526315789474,0,11,15
79,12,1,46.708333333333336,50.333333333333336,0,12,17
79,13,1,91.45454545454545,51.40909090909091,0,13,18
79,14,1,9.88888888888889,58.48148148148148,0,14,20
79,15,1,26.11111111111111,72.72222222222223,0,15,22
79,16,1,34.785714285714285,79.35714285714286,0,16,24
79,17,1,69.26086956521739,85.91304347826087,0,17,26
79,18,1,26.428571428571427,88.78571428571429,0,18,27
79,19,1,48.08695652173913,90.52173913043478,0,19,28
79,20,1,6.4,91.6,0,20,30
79,21,1,23.833333333333332,92.05555555555556,0,21,31
80,1,1,74.0,8.0,0,1,1
80,2,1,6.935483870967742,10.064516129032258,0,2,2
80,3,1,26.5,12.5,0,3,4
80,4,1,78.0,20.0,0,4,6
80,5,1,52.46153846153846,22.153846153846153,0,5,7
80,6,1,66.63636363636364,26.136363636363637,0,6,8
80,7,1,39.391304347826086,26.782608695652176,0,7,9
80,8,1,91.1304347826087,26.17391304347826,0,8,10
80,9,1,77.03225806451613,30.870967741935484,0,9,11
80,10,1,57.04761904761905,33.80952380952381,0,10,12
80,11,1,12.352941176470589,34.8235294117647,0,11,13
80,12,1,90.5,38.5,0,12,14
80,13,1,38.5,38.55555555555556,0,13,15
80,14,1,90.1304347826087,51.78260869565217,0,14,19
80,15,1,8.363636363636363,56.86363636363637,0,15,20
80,16,1,24.91304347826087,62.391304347826086,0,16,21
80,17,1,83.22222222222223,63.5,0,17,22
80,18,1,85.15789473684211,73.84210526315789,0,18,24
80,19,1,39.86666666666667,87.53333333333333,0,19,28
81,1,1,77.55555555555556,11.592592592592593,0,1,2
81,2,1,16.5,15.0,0,2,3
81,3,1,90.52380952380952,16.333333333333332,0,3,4
81,4,1,6.9411764705882355,20.764705882352942,0,4,5
81,5,1,32.80952380952381,21.952380952380953,0,5,6
81,6,1,8.533333333333333,31.133333333333333,0,6,9
81,7,1,27.181818181818183,31.818181818181817,0,7,10
81,8,1,17.55,38.35,0,8,12
81,9,1,76.78260869565217,44.95652173913044,0,9,15
81,10,1,78.85714285714286,49.857142857142854,0,10,17
81,11,1,92.0,47.5,0,11,18
81,12,1,85.5,63.5,0,12,19
81,13,1,37.5,66.36363636363636,0,13,20
81,14,1,51.68181818181818,66.0909090909091,0,14,21
81,15,1,24.652173913043477,66.78260869565217,0,15,23
81,16,1,89.82608695652173,78.8695652173913,0,16,25
81,17,1,14.75,81.25,0,17,26
81,18,1,73.88461538461539,86.3076923076923,0,18,27
81,19,1,84.04,87.6,0,19,28
82,1,1,28.75,14.35,0,1,1
82,2,1,67.41176470588235,21.11764705882353,0,2,5
82,3,1,26.444444444444443,26.88888888888889,0,3,7
82,4,1,30.692307692307693,39.53846153846154,0,4,8
82,5,1,75.6923076923077,39.92307692307692,0,5,10
82,6,1,40.666666666666664,44.0,0,6,11
82,7,1,37.869565217391305,58.21739130434783,0,7,13
82,8,1,52.19230769230769,68.76923076923077,0,8,14
82,9,1,79.0,72.14285714285714,0,9,15
82,10,1,40.96,72.76,0,10,16
82,11,1,46.095238095238095,84.19047619047619,0,11,20
82,12,1,89.0,89.82608695652173,0,12,21
82,13,1,37.44444444444444,92.33333333333333,0,13,22
83,1,1,49.63636363636363,5.909090909090909,0,1,1
83,2,1,58.411764705882355,8.882352941176471,0,2,2
83,3,1,43.333333333333336,14.125,0,3,3
83,4,1,70.36842105263158,18.473684210526315,0,4,4
83,5,1,35.44,22.92,0,5,6
83,6,1,86.5,23.0,0,6,7
83,7,1,47.30769230769231,27.192307692307693,0,7,8
83,8,1,78.5909090909091,28.181818181818183,0,8,9
83,9,1,65.0,28.5,0,9,10
83,10,1,92.0909090909091,31.363636363636363,0,10,11
83,11,1,76.4,37.6,0,11,12
83,12,1,50.77777777777778,38.5,0,12,13
83,13,1,39.0,50.0,0,13,14
83,14,1,82.42424242424242,53.21212121212121,0,14,15
83,15,1,70.58333333333333,62.0,0,15,16
83,16,1,42.04,64.24,0,16,17
83,17,1,32.4,67.6,0,17,18
83,18,1,70.0909090909091,75.9090909090909,0,18,21
83,19,1,54.0,77.5,0,19,22
83,20,1,42.5,81.5,0,20,24
83,21,1,75.58333333333333,89.70833333333333,0,21,25
83,22,1,56.5,92.5,0,22,26
84,1,1,44.75,10.05,0,1,1
84,2,1,32.64705882352941,12.529411764705882,0,2,2
84,3,1,20.41176470588235,13.882352941176471,0,3,3
84,4,1,71.10344827586206,14.172413793103448,0,4,4
84,5,1,8.526315789473685,16.63157894736842,0,5,5
84,6,1,58.5,17.77777777777778,0,6,6
84,7,1,43.0,20.5,0,7,8
84,8,1,27.88095238095238,27.38095238095238,0,8,10
84,9,1,52.77777777777778,29.22222222222222,0,9,12
84,10,1,84.5,40.5,0,10,14
84,11,1,45.0,42.41379310344828,0,11,16
84,12,1,83.29629629629629,51.44444444444444,0,12,17
84,13,1,50.0,53.0,0,13,18
84,14,1,6.0,53.5,0,14,19
84,15,1,60.56521739130435,53.608695652173914,0,15,20
84,16,1,12.470588235294118,66.3529411764706,0,16,22
84,17,1,70.5,65.77777777777777,0,17,23
84,18,1,29.5,76.22222222222223,0,18,25
84,19,1,54.12,82.52,0,19,27
84,20,1,87.71428571428571,86.39285714285714,0,20,28
84,21,1,45.5,91.22222222222223,0,21,29
84,22,1,63.705882352941174,92.3529411764706,0,22,30
85,1,1,24.857142857142858,5.928571428571429,0,1,1
85,2,1,64.27272727272727,7.045454545454546,0,2,2
85,3,1,76.41176470588235,9.882352941176471,0,3,3
85,4,1,27.647058823529413,17.529411764705884,0,4,6
85,5,1,16.413793103448278,19.517241379310345,0,5,7
85,6,1,41.6551724137931,21.20689655172414,0,6,8
85,7,1,62.80952380952381,22.047619047619047,0,7,9
85,8,1,70.625,24.458333333333332,0,8,11
85,9,1,6.0,29.5,0,9,13
85,10,1,16.88888888888889,32.44444444444444,0,10,14
85,11,1,55.61904761904762,34.57142857142857,0,11,15
85,12,1,45.90909090909091,38.09090909090909,0,12,17
85,13,1,25.11764705882353,39.411764705882355,0,13,19
85,14,1,15.222222222222221,43.5,0,14,20
85,15,1,65.21875,48.5,0,15,23
85,16,1,79.9047619047619,51.19047619047619,0,16,24
85,17,1,56.8,55.56,0,17,25
85,18,1,40.0,57.5,0,18,26
85,19,1,25.375,61.75,0,19,27
85,20,1,64.57894736842105,70.89473684210526,0,20,29
85,21,1,41.5,73.22222222222223,0,21,30
85,22,1,42.5,92.5,0,22,32
86,1,1,59.35294117647059,6.470588235294118,0,1,1
86,2,1,69.57142857142857,18.085714285714285,0,2,5
86,3,1,81.88235294117646,27.91176470588235,0,3,8
86,4,1,6.136363636363637,29.272727272727273,0,4,9
86,5,1,37.421052631578945,51.10526315789474,0,5,14
86,6,1,85.85714285714286,52.80952380952381,0,6,15
86,7,1,78.58823529411765,64.6470588235294,0,7,16
86,8,1,91.0,65.0,0,8,17
86,9,1,27.157894736842106,75.3157894736842,0,9,19
86,10,1,60.04761904761905,77.19047619047619,0,10,20
86,11,1,24.916666666666668,85.5,0,11,22
86,12,1,18.833333333333332,92.16666666666667,0,12,23
87,1,1,90.1875,5.9375,0,1,1
87,2,1,50.81818181818182,7.363636363636363,0,2,3
87,3,1,89.42857142857143,16.892857142857142,0,3,4
87,4,1,56.0,18.0,0,4,5
87,5,1,11.5,18.5,0,5,6
87,6,1,66.5,18.5,0,6,7
87,7,1,18.5,31.5,0,7,9
87,8,1,76.47058823529412,30.647058823529413,0,8,10
87,9,1,35.473684210526315,41.36842105263158,0,9,12
87,10,1,60.12,47.52,0,10,14
87,11,1,6.285714285714286,50.5,0,11,15
87,12,1,91.63636363636364,51.09090909090909,0,12,16
87,13,1,51.5,56.22222222222222,0,13,17
87,14,1,69.58064516129032,58.67741935483871,0,14,18
87,15,1,16.5,65.71428571428571,0,15,21
87,16,1,81.0909090909091,65.9090909090909,0,16,22
87,17,1,48.0,71.0,0,17,23
87,18,1,18.88888888888889,75.55555555555556,0,18,25
87,19,1,38.13333333333333,78.96666666666667,0,19,26
87,20,1,9.470588235294118,88.11764705882354,0,20,27
87,21,1,51.0,91.33333333333333,0,21,28
87,22,1,39.09090909090909,91.0909090909091,0,22,29
88,1,1,68.57894736842105,9.894736842105264,0,1,2
88,2,1,58.0,34.333333333333336,0,2,7
88,3,1,23.52,34.92,0,3,8
88,4,1,91.0909090909091,36.09090909090909,0,4,9
88,5,1,55.95454545454545,44.27272727272727,0,5,11
88,6,1,24.142857142857142,52.523809523809526,0,6,13
88,7,1,50.0,52.5,0,7,14
88,8,1,39.64705882352941,55.470588235294116,0,8,15
88,9,1,20.956521739130434,65.17391304347827,0,9,16
88,10,1,50.592592592592595,65.44444444444444,0,10,17
88,11,1,7.619047619047619,73.04761904761905,0,11,19
88,12,1,77.5,75.5,0,12,21
88,13,1,56.7,82.1,0,13,23
89,1,1,64.58620689655173,10.413793103448276,0,1,1
89,2,1,47.6,11.3,0,2,2
89,3,1,51.64705882352941,21.0,0,3,5
89,4,1,32.869565217391305,23.47826086956522,0,4,6
89,5,1,63.5,24.22222222222222,0,5,7
89,6,1,74.96,36.84,0,6,11
89,7,1,41.88235294117647,38.588235294117645,0,7,12
89,8,1,6.681818181818182,39.72727272727273,0,8,13
89,9,1,30.235294117647058,38.705882352941174,0,9,14
89,10,1,87.875,39.666666666666664,0,10,15
89,11,1,21.25,44.142857142857146,0,11,17
89,12,1,26.235294117647058,49.05882352941177,0,12,19
89,13,1,37.75,50.85,0,13,20
89,14,1,74.58823529411765,54.88235294117647,0,14,22
89,15,1,10.875,56.666666666666664,0,15,23
89,16,1,20.41176470588235,56.88235294117647,0,16,24
89,17,1,86.42857142857143,60.095238095238095,0,17,25
89,18,1,64.25,62.208333333333336,0,18,26
89,19,1,44.95238095238095,64.38095238095238,0,19,27
89,20,1,28.55,65.9,0,20,28
89,21,1,9.444444444444445,72.5,0,21,30
89,22,1,24.470588235294116,83.3529411764706,0,22,33
89,23,1,41.608695652173914,82.95652173913044,0,23,34
89,24,1,69.15789473684211,84.76315789473684,0,24,35
89,25,1,61.5,85.5,0,25,36
90,1,1,14.5,9.777777777777779,0,1,1
90,2,1,76.88888888888889,14.166666666666666,0,2,3
90,3,1,45.857142857142854,22.142857142857142,0,3,4
90,4,1,33.77777777777778,24.5,0,4,5
90,5,1,21.41176470588235,25.88235294117647,0,5,6
90,6,1,72.10344827586206,26.17241379310345,0,6,7
90,7,1,9.45,28.75,0,7,8
90,8,1,82.0,29.0,0,8,10
